ID,Canopy Height,Plant Height,Vegetarian Wet %,Vegetarian Dry %,Root Wet %,Root Dry %,Leaf Area,Leaf Count,Root Depth,Root Length
R3,36.2928422,45.59397136,1.365164955,31.42033838,2.764757568,27.92100289,981.4658826,4.003283339,16.9997288,17.33785196
R3,36.29062893,45.59254209,1.368208827,31.38928797,2.759593544,27.91922472,981.4823394,4.01037048,17.0200016,17.32551194
R3,36.29394901,45.60485155,1.382334522,31.40200134,2.762406928,27.91552731,981.4812835,4.005967981,16.99601706,17.32089828
R3,36.28595682,45.6002027,1.366356813,31.40165058,2.757771693,27.91023949,981.474295,4.00818888,16.99827811,17.34722628
R2,33.09887251,67.08974204,1.109999957,19.43037677,2.860514901,41.30535288,1009.228962,5.002865035,15.95317157,20.83035017
R1,34.50198579,54.56289447,1.166269935,18.38975046,2.966461117,57.64122154,1284.247646,4.996028158,16.2683802,19.73879094
R3,36.30708737,45.61252812,1.380085257,31.39281042,2.752005028,27.89890116,981.4698228,4.023029609,16.97436761,17.33411683
R1,34.50359628,54.5864711,1.154619846,18.38613052,2.941855887,57.62235246,1284.230312,4.993180594,16.26750387,19.73486143
R2,33.08059078,67.06680205,1.116445451,19.39006105,2.845649025,41.30175164,1009.229155,4.996703771,15.97377339,20.84071455
R1,34.49695283,54.55007953,1.164565635,18.39840424,2.953076507,57.61671135,1284.225291,5.000617558,16.27275614,19.74124896
R2,33.09285521,67.0887246,1.110749703,19.40700709,2.853323614,41.29237909,1009.221237,4.994072268,15.96323757,20.84697843
R1,34.49985931,54.55460032,1.142536614,18.38171414,2.975953929,57.65249409,1284.233563,5.010174786,16.26776653,19.73874448
R1,34.48055839,54.56676287,1.148652238,18.38125048,2.962697182,57.63837531,1284.239977,5.003058725,16.27878672,19.70903315
R1,34.51958335,54.56772298,1.140094292,18.38548333,2.938785052,57.62236013,1284.239621,4.980293263,16.26889751,19.72811324
R2,33.10107079,67.05666831,1.11457225,19.39466507,2.854935673,41.29962838,1009.218212,5.002930408,15.9642881,20.84431939
R2,33.10346241,67.06767897,1.109675025,19.40995963,2.856091411,41.31648961,1009.225719,4.9893537,15.95981426,20.84516042
R1,34.50346313,54.55543614,1.152022475,18.41250475,2.95857323,57.63296605,1284.235147,5.001249086,16.27555082,19.72995429
R2,33.09581545,67.07893193,1.108217175,19.40016932,2.847217638,41.31577626,1009.220208,5.01386429,15.94332552,20.86011908
R2,33.10257714,67.05784623,1.090817512,19.38813021,2.855948245,41.28976392,1009.210722,4.991147037,15.98354818,20.84432166
R3,36.28149885,45.59376393,1.375117449,31.41048838,2.754824399,27.91251079,981.4741687,4.005395627,16.98995453,17.31696846
R3,36.31333734,45.61528607,1.369637587,31.41063294,2.76523696,27.91777008,981.4783397,3.992656856,16.99468677,17.3381267
R3,36.31177402,45.58836453,1.363269754,31.39571899,2.745288581,27.93528357,981.4952178,4.004678564,17.00197656,17.32922906
R1,34.49545635,54.57702865,1.158009929,18.40575681,2.958530942,57.64956294,1284.242339,5.006997504,16.27725364,19.7250409
R2,33.09990353,67.06718746,1.106382624,19.40143038,2.856004574,41.30789759,1009.2277,5.006768204,15.95741389,20.83444932
R3,36.30992271,45.61164304,1.366847284,31.41092478,2.751001031,27.90613767,981.4679974,4.007858,17.00439948,17.33133089
R1,34.49682789,54.57732832,1.142559917,18.407299,2.963210354,57.63797119,1284.251685,4.988792269,16.28149504,19.74134338
R3,36.30760733,45.60370818,1.374844123,31.40770814,2.749965815,27.92965258,981.469722,4.008339551,16.98766388,17.32694736
R2,33.10018789,67.07092961,1.128279004,19.40113815,2.849778109,41.3058141,1009.215749,5.002258794,15.97029402,20.84116205
R2,33.07518363,67.07403661,1.118724555,19.39070574,2.849041951,41.27583482,1009.203911,4.97814131,15.96608981,20.83225145
R1,34.48681081,54.57127931,1.146873616,18.41058318,2.944919696,57.62094244,1284.234148,4.994793929,16.26671981,19.71854343
R2,33.0673957,67.08819528,1.11241402,19.40726613,2.838128801,41.28983641,1009.205878,4.989682286,15.96926162,20.84805499
R3,36.31078929,45.59485691,1.370362221,31.4184838,2.760411399,27.90563534,981.4788163,4.003760224,16.99300104,17.3304941
R1,34.51023376,54.55622845,1.167156244,18.40739591,2.942760613,57.64191099,1284.224067,5.005377319,16.26317585,19.73054605
R1,34.48709754,54.56483426,1.152064165,18.38774364,2.967340946,57.63142572,1284.223683,4.999890301,16.25759872,19.7229866
R3,36.30384293,45.60131864,1.361511233,31.41658614,2.766610488,27.89514614,981.4748159,3.998593776,16.98327469,17.33544607
R2,33.09124475,67.07764364,1.104906161,19.41126175,2.843728784,41.30163876,1009.226406,5.005550454,15.94696048,20.84143513
R1,34.49417136,54.54020712,1.159065381,18.38464793,2.93191089,57.63532268,1284.23996,4.989656335,16.28220236,19.7286749
R3,36.31734309,45.60204334,1.358407624,31.43331653,2.766698845,27.92859067,981.4686538,4.003674604,16.98804803,17.33092953
R3,36.30249254,45.59404699,1.357150597,31.41581815,2.755077553,27.91882333,981.4715186,4.011448362,17.00624396,17.31056922
R3,36.29882309,45.58454311,1.372183645,31.42027171,2.768033272,27.92380263,981.478394,4.009458599,16.99734062,17.34082244
R3,36.31040491,45.58127132,1.36104011,31.39261805,2.770374661,27.90343681,981.4630311,4.000657075,17.00926762,17.3358833
R3,36.29391878,45.61289837,1.365074417,31.39972598,2.772359237,27.91262313,981.4786291,4.001360489,17.00360868,17.32491083
R2,33.09406066,67.08293419,1.096483744,19.41586628,2.847276254,41.30357851,1009.222958,5.007725353,15.98217962,20.82898467
R3,36.31610323,45.60499662,1.37087975,31.40388164,2.751134672,27.93767692,981.4589902,3.991585471,17.0096077,17.33412095
R2,33.09901139,67.06106114,1.102921998,19.40006533,2.853423543,41.28414094,1009.232556,5.004273096,15.96195883,20.83659577
R1,34.50175176,54.54709114,1.161250428,18.39777766,2.976499485,57.64069844,1284.220806,4.991338141,16.29124531,19.73438568
R1,34.48930289,54.55948701,1.160910325,18.40998261,2.969243217,57.64209551,1284.241379,5.006868899,16.2544714,19.7462325
R3,36.31216218,45.60102002,1.349038735,31.38582335,2.751695064,27.92513678,981.4633745,3.9941539,17.01084779,17.31353407
R1,34.51222911,54.56825237,1.164018137,18.39600081,2.968001847,57.6313976,1284.244245,5.010198136,16.27167547,19.74802938
R1,34.47614979,54.56844411,1.146710904,18.40000829,2.958276603,57.63125471,1284.254063,5.001109857,16.26750725,19.72863716
R2,33.1046399,67.06226248,1.101650785,19.39801022,2.855626995,41.28151968,1009.219272,5.008295007,15.94786212,20.85214046
R1,34.48713426,54.56508751,1.163196921,18.39424931,2.953263616,57.64025051,1284.222042,5.004425082,16.2803461,19.72807685
R1,34.50148188,54.58108882,1.14372433,18.40906264,2.938885437,57.62819618,1284.231377,4.995290432,16.28964382,19.73405887
R1,34.51184679,54.55719997,1.144380644,18.40832761,2.964428813,57.62374192,1284.229797,5.008712993,16.26105511,19.73985452
R2,33.10429115,67.06435359,1.113425006,19.42698407,2.865384415,41.29475889,1009.21959,5.003831474,15.94672127,20.84742023
R1,34.49645406,54.55981641,1.154013034,18.41581623,2.962776615,57.63133644,1284.23981,4.994745239,16.27614396,19.72545941
R1,34.5022893,54.55466829,1.154582928,18.41133911,2.958480705,57.61804416,1284.254947,4.986811272,16.27907165,19.71984566
R3,36.30514108,45.59098987,1.366000702,31.40196179,2.74792117,27.89763306,981.4867638,4.000397162,17.00020942,17.33200336
R3,36.32024721,45.59822192,1.361969161,31.41371375,2.760315334,27.91929173,981.4638984,3.976386236,16.99447259,17.34210891
R2,33.09643931,67.05929719,1.120639576,19.41080784,2.848839356,41.31521362,1009.235399,5.012045647,15.94734952,20.83219955
R3,36.30934334,45.6051226,1.368672002,31.415106,2.758981841,27.90567069,981.4831931,3.997866642,17.0071591,17.32806372
R3,36.29787495,45.61527971,1.359355823,31.38327179,2.780697252,27.91631011,981.4714248,4.006128283,17.01259288,17.35728564
R1,34.50129213,54.56121175,1.163387441,18.40496014,2.965328213,57.63769041,1284.260337,4.998767721,16.27531513,19.73771999
R3,36.30207021,45.60719487,1.347049838,31.40009648,2.771042725,27.91632082,981.4735889,3.99157914,17.00753596,17.32516006
R3,36.31085919,45.60213439,1.361216802,31.4027199,2.757940675,27.89923145,981.4623713,3.991045587,16.99894199,17.33091256
R2,33.10254955,67.07245931,1.089834392,19.39610611,2.835486906,41.28469295,1009.219965,4.999370219,15.96544963,20.84914258
R3,36.3028405,45.59876362,1.371832184,31.39624426,2.759102817,27.91887435,981.4627769,4.008509099,17.01420013,17.34272794
R3,36.30581905,45.60059112,1.362488264,31.42227737,2.765851753,27.93934399,981.4737679,3.99078035,17.00750905,17.33553724
R3,36.3075082,45.63428111,1.357380696,31.41523447,2.746488209,27.92873622,981.4506784,3.994958032,16.97912575,17.32360186
R3,36.3035994,45.58556613,1.376069753,31.39781272,2.751233701,27.91694974,981.4679032,4.007184904,17.00614367,17.33454095
R3,36.29937018,45.60549126,1.362755712,31.39082944,2.765762291,27.91208832,981.4485173,4.002187194,16.98081991,17.33716234
R2,33.09799397,67.05826689,1.10231312,19.40153862,2.849572217,41.30715995,1009.242476,4.981814968,15.9634986,20.83494873
R1,34.49682132,54.55567501,1.166496039,18.39677292,2.948152489,57.64503549,1284.239806,5.006890016,16.27855476,19.77327351
R3,36.31268186,45.60189593,1.355531739,31.39243093,2.763259893,27.91267861,981.4705489,3.98398083,17.00864716,17.34706513
R2,33.09102537,67.08260917,1.10584873,19.40629646,2.836298296,41.30909375,1009.231377,4.99546855,15.95939783,20.84537433
R3,36.30842634,45.59766947,1.357630825,31.41243068,2.77668242,27.90044092,981.4596056,3.997723498,16.99231814,17.34413315
R1,34.50223126,54.53919147,1.147746717,18.38988911,2.937516157,57.64306117,1284.243644,5.01400272,16.26440234,19.72164026
R2,33.11258109,67.07287635,1.106276074,19.40916819,2.84071359,41.31152015,1009.215539,5.005102445,15.96705948,20.8458327
R1,34.4880238,54.5612022,1.142388138,18.42472357,2.963935396,57.63443992,1284.242309,5.006113353,16.2697761,19.73002414
R2,33.10334697,67.07978006,1.122433531,19.41230751,2.831033772,41.31355751,1009.220008,5.012169973,15.96308137,20.82925758
R1,34.49711423,54.56541004,1.142738099,18.40678818,2.976910238,57.63318359,1284.227817,4.992432972,16.25998288,19.74477702
R2,33.10293987,67.08043759,1.1042351,19.40030979,2.862753069,41.31025767,1009.214973,5.007239456,15.96968492,20.85072732
R2,33.09676913,67.05528232,1.115227541,19.39603083,2.856918192,41.30897486,1009.230401,4.994534205,15.95510783,20.81869458
R1,34.50526814,54.58849592,1.170632097,18.39279807,2.959320325,57.64302411,1284.226441,5.001346411,16.25945671,19.75840056
R2,33.09108321,67.0809832,1.097180939,19.40412983,2.842516093,41.29702911,1009.217349,5.001012533,15.96669506,20.84708141
R1,34.49211082,54.57039878,1.133816066,18.40371948,2.966901634,57.633657,1284.2481,5.018779551,16.26494712,19.74128309
R1,34.47519469,54.54800585,1.156366228,18.39552047,2.961875514,57.64681806,1284.235488,5.014178919,16.287321,19.72210068
R2,33.11254073,67.06682717,1.092186115,19.39772798,2.839298095,41.29743825,1009.220157,5.011034416,15.9477162,20.84201452
R1,34.49773845,54.55668092,1.139471959,18.41504093,2.962620932,57.62821125,1284.222413,5.013247586,16.27714995,19.73259445
R1,34.49208801,54.55982735,1.155696992,18.4056426,2.982186698,57.63118918,1284.235984,4.993936449,16.26594119,19.74242574
R1,34.51034429,54.56981652,1.145557354,18.38694945,2.945196035,57.63104595,1284.236927,5.00151285,16.28240056,19.72257727
R3,36.31058706,45.59892831,1.35865361,31.40117575,2.770360113,27.91752387,981.4631817,4.012853156,16.99775881,17.33445204
R1,34.4903341,54.538736,1.164517227,18.41483792,2.966021304,57.636661,1284.229105,4.978127829,16.28883902,19.72679884
R3,36.29096477,45.59206918,1.374176843,31.40415284,2.759804073,27.90754261,981.4647457,3.989619153,17.00157608,17.34414381
R1,34.49844334,54.5581362,1.157960874,18.40505301,2.960825179,57.63521294,1284.237496,5.009163628,16.28014332,19.72689473
R3,36.29659399,45.6229175,1.350800005,31.39856748,2.752814791,27.91648722,981.4805808,3.994790071,17.01755056,17.31789185
R1,34.48752818,54.56488975,1.168045231,18.40400851,2.949283211,57.63540373,1284.23706,5.005408274,16.26415172,19.7242562
R3,36.29770333,45.5925463,1.358572264,31.40767111,2.772306995,27.90196341,981.4716198,4.001425329,16.99747585,17.33162566
R2,33.1086207,67.07032556,1.108818348,19.41831622,2.845851738,41.29807693,1009.223091,5.001284006,15.97737325,20.85823332
R1,34.50266897,54.56401094,1.152846092,18.39734897,2.947638042,57.64303582,1284.236102,5.001370421,16.26868681,19.73796237
R1,34.50048078,54.54901459,1.157070521,18.39409363,2.971050832,57.63366248,1284.233074,4.9893293,16.2661346,19.73465115
R1,34.51427331,54.55692147,1.161559256,18.3954501,2.940145888,57.63306555,1284.231338,4.984212585,16.30260632,19.73207699
R1,34.51337272,54.56904424,1.133872257,18.40579339,2.967842454,57.6445281,1284.233631,4.996236445,16.27863226,19.72702746
R3,36.29467111,45.60344688,1.354546553,31.4156924,2.763616242,27.92060907,981.4748208,3.998201478,17.0045344,17.32589595
R3,36.2780787,45.57883665,1.383460641,31.41159345,2.761137965,27.89877497,981.468363,3.98803747,17.00127878,17.33950068
R1,34.51073189,54.56000115,1.147480153,18.39416344,2.974167491,57.62980796,1284.241739,4.998817606,16.27417231,19.75492606
R1,34.4999966,54.56135911,1.153321849,18.39732269,2.95664463,57.63086899,1284.240622,4.988889251,16.27915396,19.72852996
R2,33.09986157,67.071284,1.111100987,19.40536707,2.84886441,41.30795593,1009.223972,5.001292831,15.96483175,20.82487139
R1,34.48702355,54.55547213,1.154879965,18.41099315,2.960820485,57.62640725,1284.248228,5.032296653,16.26525261,19.72603507
R3,36.29851059,45.58490204,1.366959682,31.41545352,2.779250244,27.91909138,981.4794614,3.993166434,17.01446038,17.33221554
R1,34.49582952,54.5666368,1.168267492,18.40640225,2.959957797,57.62931814,1284.242731,5.008032883,16.28309966,19.72377813
R2,33.10012745,67.09246219,1.093049753,19.38665171,2.837311934,41.28383463,1009.195417,4.995321767,15.98426616,20.85287692
R1,34.50074376,54.54699293,1.158845077,18.40997335,2.966533479,57.62059816,1284.248491,5.010864182,16.26981546,19.73319382
R2,33.10263321,67.08919988,1.110641483,19.39430668,2.841444558,41.3009788,1009.227129,5.004131587,15.96342857,20.86125565
R2,33.09400747,67.07563305,1.114103395,19.39484931,2.858258969,41.32051635,1009.213356,5.005387814,15.94832303,20.83180388
R3,36.2989086,45.57388961,1.377682368,31.41313445,2.752315939,27.91692022,981.4697352,3.996597418,16.98952288,17.31843678
R2,33.09803993,67.06316025,1.109218126,19.40193769,2.833894953,41.3141738,1009.229131,4.993243941,15.9713574,20.83453724
R3,36.29713394,45.61314374,1.358914762,31.41134088,2.76220249,27.91586507,981.4637875,3.998312584,17.00154557,17.34236337
R2,33.07895679,67.06359066,1.122639397,19.4162283,2.864570494,41.31069277,1009.200444,4.998579599,15.96547322,20.82507555
R1,34.49968108,54.55620489,1.145977332,18.40985965,2.949968837,57.63535164,1284.239306,5.015285873,16.28353048,19.74741731
R2,33.09515958,67.08083255,1.123393847,19.39916596,2.834130356,41.30122331,1009.219062,5.000353818,15.95273856,20.85187936
R1,34.49248136,54.57972647,1.157011776,18.4114404,2.961912135,57.64529749,1284.241933,5.002096057,16.26679456,19.73642716
R1,34.5032369,54.54647551,1.146399877,18.4065831,2.970170699,57.62784196,1284.242228,4.99775001,16.27281878,19.75965689
R3,36.29200722,45.61800596,1.362890437,31.39356171,2.760374136,27.90128807,981.4685723,4.003487616,16.98705509,17.3174543
R3,36.29103368,45.61742171,1.363798525,31.40433459,2.75784083,27.92067734,981.4613702,4.016644267,16.99627927,17.34258969
R1,34.51193689,54.56852116,1.153735012,18.38896115,2.957249027,57.6358961,1284.224742,4.997999788,16.28270717,19.73004284
R2,33.10061737,67.08009968,1.099050317,19.39286048,2.861322666,41.31316048,1009.220815,4.993755961,15.96950278,20.8367418
R1,34.46959985,54.55645197,1.167434305,18.41051048,2.940161193,57.63172211,1284.241724,5.005042752,16.26512343,19.72495418
R2,33.09801541,67.07582602,1.128659072,19.41658276,2.844352215,41.30372853,1009.224795,5.001447692,15.95427427,20.84010675
R1,34.49655646,54.55924782,1.151098382,18.41116269,2.95323447,57.6365886,1284.255451,5.013495935,16.26597231,19.73714599
R3,36.29443111,45.59616838,1.368840467,31.4050425,2.761213952,27.89561979,981.4707026,4.006369137,16.99327143,17.33844461
R1,34.48602484,54.57051428,1.141938853,18.40422514,2.959019562,57.63593927,1284.238505,4.992724305,16.27673495,19.73054786
R3,36.28082589,45.59645318,1.374270727,31.4095087,2.752822571,27.90621669,981.4847234,4.01435644,16.98141671,17.34012701
R3,36.30192856,45.60189832,1.36540455,31.41419937,2.769467512,27.9102246,981.4637901,4.004219211,16.99247429,17.3417774
R3,36.31074999,45.59763453,1.365248121,31.42603729,2.775557469,27.90664185,981.4723791,4.008863474,16.99877641,17.32902073
R3,36.3051889,45.60016251,1.34783845,31.42409455,2.759535448,27.90607245,981.457087,4.019896179,17.00286072,17.34388102
R2,33.10494881,67.07359114,1.099035252,19.38604251,2.851818197,41.2987603,1009.226189,4.994497893,15.96050323,20.83598471
R1,34.49989054,54.55328868,1.139431848,18.4100158,2.95137427,57.6331197,1284.234927,5.000574325,16.28257152,19.72487139
R1,34.48883354,54.56459621,1.170173985,18.39584217,2.983162908,57.6397142,1284.24067,5.001430006,16.28778182,19.74171215
R3,36.29480048,45.58804825,1.363254557,31.40589876,2.78771104,27.90771928,981.4663108,3.999610184,16.99993816,17.33707274
R3,36.27238005,45.61836474,1.372257876,31.40855659,2.759974117,27.91494007,981.4760244,3.980273568,16.99199811,17.338782
R3,36.3038718,45.59212181,1.357861897,31.39578247,2.755974827,27.91324873,981.4754266,3.999856322,16.99497548,17.34351724
R2,33.11148667,67.07715182,1.111148853,19.41544107,2.844453215,41.28543495,1009.217458,4.995335962,15.98409038,20.83746966
R2,33.099459,67.09108964,1.09668168,19.40813064,2.838069628,41.29862488,1009.216228,4.990550042,15.96919333,20.82036178
R2,33.10091853,67.07985185,1.098350093,19.39218686,2.835819702,41.29426658,1009.216293,4.993744957,15.96490116,20.84940503
R2,33.08923261,67.06548363,1.103818701,19.40465639,2.83625898,41.29897985,1009.218302,5.013501466,15.97139435,20.84714102
R3,36.31865353,45.60676153,1.363230983,31.4080664,2.761796088,27.92110894,981.4853195,4.000975268,16.99324253,17.32311179
R1,34.4934998,54.54292229,1.139143024,18.40015487,2.956880579,57.63110634,1284.241901,5.013906025,16.2762327,19.73897447
